,user_id,sentiment_analysis,posted,item_id,recommend
33067,76561198086980563,2,2014,218230,1
33071,thecelis,1,2015,218620,0
33077,2Chill,2,2014,261180,1
33080,76561198068644976,2,2015,271590,1
33084,WoofWofWof,2,2015,113420,1
33085,Kaiser9100,2,2013,218620,1
33086,nickyz,2,7,316790,1
33087,kmcoole,2,12,442080,1
33093,76561198131346891,2,2014,304930,1
33096,76561198070629402,2,2015,245170,1
33098,consider_suicide,2,2015,41700,1
33099,simonrem,1,2014,208090,1
33103,76561198067359093,2,2014,273500,1
33107,shuvosaha1612,2,2014,10180,1
33110,76561198060615273,2,2015,211820,1
33111,76561198046109149,2,2014,236850,1
33112,notroben,2,2014,440,1
33115,Kallepoipoi,2,2015,730,1
33116,76561198032558761,2,6,427520,1
33117,ItsDerRey,1,2015,238370,0
33127,BENEMT,2,2015,6060,1
33129,76561198049959027,1,2014,730,1
33130,76561198023647463,1,2014,252490,1
33131,KANEYMANN,2,2015,351570,1
33132,76561197966079422,0,2015,235460,0
33133,Rahulcoeg,1,2015,8870,1
33136,Evil-Potato,2,19,230410,1
33138,Kingbbq1,2,2014,107100,1
33139,76561198011218089,2,2014,268750,1
33140,76561198091833491,1,2015,218230,1
33142,harumbe911,2,2014,304930,1
33146,76561198090487357,1,2014,440,1
33149,76561198087503493,2,2015,274230,0
33150,rtyzen,2,2013,730,1
33151,Thunderfury2575,2,4,247080,1
33156,Arcanoth,2,2015,221040,1
33160,76561198108677745,2,2015,206420,1
33162,karate_viking,2,2014,272060,1
33167,edenist,2,29,410820,1
33171,76561198031132541,2,2014,205190,1
33172,76561198043787711,1,2015,292030,1
33173,karlmarx420,2,2013,211820,1
33174,9_tail_beast,2,2014,302380,1
33176,karma1999,2,2013,570,1
33177,theforceiswithyou,2,2014,65930,1
33180,silverkaros,2,2015,730,1
33181,76561198037347665,2,2014,259080,1
33182,kasumi_sasori,2,2014,105600,1
33183,katarinka,2,2014,260160,1
33184,_Kate_Upton,2,2014,218620,1
33185,76561198097790955,2,2015,4560,1
33193,76561198082540979,2,2014,730,1
33194,76561198085933402,1,2015,730,1
33195,KirbyBlackCat,2,2015,94400,1
33196,KauzaShin,1,2014,570,1
33197,76561198055270846,2,2014,218620,1
33198,76561198080708585,1,2014,440,1
33200,kaxies,2,16,4000,1
33201,casered,1,2015,375030,1
33202,Kayan890,2,2014,332800,1
33203,kaybeegee,0,2015,730,1
33205,kayne110,2,2014,255420,1
33207,dieto2001,1,2015,304050,1
33208,TakeOffGamer,2,2014,4000,1
33209,itscazadude,1,2013,440,1
33210,76561198052399653,2,9,452780,1
33211,76561198053540558,2,16,730,1
33212,mattyp500,2,2015,208650,1
33214,76561198076866164,2,2013,440,1
33215,76561198078501363,2,25,427520,1
33216,wdkwodkwod,2,27,730,1
33217,76561198043028094,2,2014,252490,1
33218,76561198039030864,2,30,440,1
33219,Volcarano4thawin,2,2015,220,1
33220,dalepriem,2,3,241930,1
33222,76561198071054123,2,2014,570,1
33223,sonicagent,2,2014,232810,1
33224,CanadianGooseLover,2,2014,70000,1
33226,76561198044489337,2,2014,550,1
33228,Kelsoren,0,2014,243470,0
33230,RaveHusky,2,2015,730,1
33232,coolhandlucke,1,2015,328940,1
33233,76561198060859342,2,21,353130,1
33238,Seedserino,2,2015,346110,1
33239,kenisdead,2,2014,440,1
33240,kenessar,2,2015,226700,0
33241,-Kenny,2,2013,1250,1
33242,76561198158094975,2,26,287290,1
33243,srmenvas,2,2013,570,1
33244,AtrasFaraby,2,29,730,1
33245,DUALIESMLG,1,2014,209000,1
33253,76561198097203198,0,2015,200210,1
33254,Kennyqueso,0,2012,440,1
33255,76561198320203075,1,9,730,1
33256,bvkenshiki,2,2015,236110,1
33262,76561198247705378,1,2015,730,1
33263,Keonny,1,2015,221100,1
33264,kyleultra128,2,2014,238960,1
33272,JAIRSOMENDS,2,2014,220,1
33277,76561198081437624,2,2015,376870,1
33278,76561198040872056,2,2015,304930,1
33279,Kewrn,2,2013,219190,1
33281,76561198070938798,2,12,347160,1
33284,thedreamtime,2,2014,200510,1
33287,Kertis333,1,2015,440,1
33288,76561198047317224,1,27,295110,1
33289,76561198091024013,2,2014,8870,1
33290,76561198060798536,1,2014,45000,1
33291,76561198051911068,2,2015,252490,1
33293,76561198041084011,2,2014,218620,1
33294,76561198068922268,2,2015,304050,1
33296,laddougl,2,2013,72850,1
33298,canyoufeeltheBre3ze,2,2015,352460,1
33299,keyman015,2,2015,224540,1
33300,76561198095486027,2,2015,252490,1
33302,SSKyrios,0,2015,263980,1
33305,dream2506,1,2015,338170,1
33314,76561198069407800,2,2014,252490,1
33316,khanyucedag,2,2015,203160,0
33318,Kaka1800,1,2014,440,1
33319,Sebax23,1,20,22370,1
33321,Bolt_C0meT,1,2014,440,1
33323,ilovemytruelove,1,2014,570,1
33324,76561198079246138,2,26,4000,1
33325,76561198071906517,1,2014,255480,1
33326,jcorradi,2,2014,243870,1
33332,aktiveXkontrol,0,2015,273730,0
33333,kidhypocrisy,2,20,204030,1
33339,76561198082697585,1,16,259700,0
33341,76561198050266990,0,2014,108600,1
33342,KiffNado,2,2015,227940,0
33343,76561198055734083,1,2014,570,1
33344,dylanthevillan55,2,2013,207610,1
33345,lololdavk,2,2015,730,1
33347,76561198069100701,1,2015,72850,1
33349,76561198079834390,2,2015,291210,1
33350,KILLERamateur,1,2015,236390,1
33357,VividPikselz,2,2014,211820,1
33359,76561198054150226,0,10,730,1
33360,notassome,1,2014,218230,1
33361,76561198083854677,2,4,264710,1
33362,linuxguy97,2,2014,72850,1
33363,pokkin,1,2014,265930,1
33364,76561198021061215,2,2014,277430,1
33365,76561198038191817,2,2014,242760,1
33366,kohl1309,2,2014,211820,1
33367,Killerken676,1,2015,300040,1
33369,76561198123037740,1,2014,4000,1
33371,killerroo,2,2015,413850,1
33378,76561198079880943,2,2015,306460,1
33379,76561198045230293,1,2013,236390,1
33380,killinginter,0,4,291480,0
33381,Knight_957,0,16,211420,1
33383,76561198134496163,1,2014,289970,0
33384,killrrhubarb,2,2013,3830,1
33385,76561197972609650,0,2015,295110,0
33386,kon-games,0,2015,42910,1
33389,hnlocks,1,2013,550,1
33390,crackerfacee,2,2015,730,1
33391,249758,2,2013,220200,1
33392,kimbnm023,1,2014,248570,1
33394,76561198064071761,2,2014,570,1
33395,BewareWeLive,0,2015,391540,1
33405,KoaloChildren,2,2014,8930,1
33408,76561198086500439,1,2014,440,1
33409,andofishy,1,2014,440,1
33410,76561198092576259,0,8,50300,1
33411,76561198070939010,1,2014,226700,1
33414,theformula,2,2015,221380,1
33415,manuelitotd,1,2014,205950,1
33416,akene45,0,2015,6800,1
33417,76561198035860222,2,17,488310,1
33420,76561198040770224,2,2015,72850,1
33422,76561198101819064,2,2013,49520,1
33423,76561198077109688,2,2014,8930,1
33424,76561198127318540,1,2014,304930,1
33425,76561198016232690,2,2015,295110,1
33431,kingnoob29,2,27,24200,1
33433,76561198046980586,2,2015,730,1
33436,KingRogue,2,2013,730,1
33437,noone37363627,0,23,4000,0
33438,76561198094656452,2,2015,730,1
33440,King_Canis,0,2013,219150,1
33441,kinit,2,14,362890,0
33443,Papanoida,1,2015,301520,1
33444,76561198054746815,2,20,365590,1
33445,kinshu,2,2015,105450,1
33453,76561198097130336,1,2014,249130,1
33454,Kipikinson,2,2015,264200,1
33459,76561198088801581,0,2014,224260,1
33460,stressedout123,2,2015,209870,1
33461,FezCoolCat,2,2014,304930,1
33464,KiraNotte,1,2013,440,1
33465,leejiajun,2,2015,252490,1
33468,PurpleKirbyGaming,2,2015,730,1
33469,76561198072137331,2,5,440,1
33470,AtlasTheAwesome,2,2014,252490,1
33471,Crysis3,2,2012,108710,1
33472,76561198059969798,2,2014,8870,1
33474,LegoBrownHat,1,2014,440,1
33477,kitt0,2,2015,363970,1
33478,RedBearAKM,2,2015,325610,1
33482,76561198076056874,2,2015,440,1
33483,76561198070315347,2,2013,48700,1
33488,76561198076601834,2,2013,440,1
33490,76561198059955129,2,2013,206210,1
33491,lhi0122,1,2015,440,1
33493,klxh,0,2015,8850,1
33496,DiegoP_H1Z1,1,2015,730,1
33497,76561198055579125,2,2015,207140,1
33505,KLAUDEZ15,1,10,339600,0
33508,76561198005781441,2,2015,730,1
33509,97184,1,2015,252490,1
33511,76561198111531052,2,2014,280930,1
33518,76561198065432608,1,2015,34900,1
33528,76561198059501863,1,2014,8930,1
33530,76561198079356660,2,2013,261030,1
33532,daymm,0,2015,4000,1
33533,Zelonier,2,2014,730,1
33537,Kashimeera,1,2015,233250,1
33538,76561197994995559,2,2014,570,1
33540,TheKingNegus,2,2014,269730,1
33542,76561198124029225,2,7,366845,1
33543,76561198099194434,2,2014,244630,1
33544,ryanwh,2,2014,209080,1
33552,biscutbaker,2,12,4000,1
33553,76561198092466083,0,2014,246280,0
33555,76561198057511203,2,2015,261570,1
33556,raider2knight,2,2014,226320,1
33559,auzankerencoy,1,4,218620,1
33562,Knightsy2,1,2014,221640,1
33563,76561198031056726,1,2014,206480,1
33564,76561198081194124,1,2015,232090,1
33565,76561198107224454,2,2014,55230,1
33566,76561198044598568,0,22,213610,1
33568,76561197990972548,0,12,282560,0
33569,knoxy2001,2,2014,245470,1
33571,76561198051143828,1,17,730,1
33572,HumanBoy,2,23,104200,1
33579,76561198074231147,0,2014,221100,0
33580,LiberationestZ,2,2014,34900,1
33589,kodell,2,2014,47410,0
33594,killallthechickens,2,2015,250900,1
33595,KingKeenz,2,11,730,1
33596,OuktoberFrist,1,2015,383080,1
33597,kojak2000,2,2015,342200,1
33602,EARTHKOJOU,2,2015,570,1
33603,76561198061408032,2,2014,570,1
33604,haato,1,12,499540,1
33607,76561198031776309,1,2015,730,1
33608,Hunter101,2,2014,218620,1
33609,yingxionglian,2,18,231430,1
33611,76561198086613935,1,2015,550,1
33616,76561198059576463,2,22,446020,0
33619,76561198033327402,2,27,377160,0
33620,Coop2303,1,2015,218620,0
33621,KoopaRed,1,2013,550,1
33622,KooperAmused,2,2015,4000,1
33623,LataeFrungJ,1,7,730,1
33625,76561198068180282,2,2013,10180,1
33626,Korimo,1,2013,211820,1
33627,76561198027779192,2,2014,256290,1
33628,koshara,2,2015,244710,1
33632,76561198158242440,2,7,349040,1
33633,KotaKuroGG,1,2015,4000,1
33640,luftwaffeuk,2,2014,203770,1
33643,freeman259,2,2015,313120,1
33647,zachwgtv,1,2013,240,1
33653,76561198092638474,1,2014,208090,1
33658,76561198073244209,2,2015,252950,1
33659,76561198101968197,2,2015,570,1
33662,Rabid_Ghost,0,2015,218620,0
33663,Krakers99,0,2014,221100,0
33665,Jcooler0076,2,2014,232790,1
33666,wickedcoolmeme,1,2014,440,1
33672,76561198062553474,0,30,38480,0
33678,JasonBubbles,2,2014,304930,1
33679,Pixelinguist,1,2014,227700,1
33680,krayyyz,2,2012,440,1
33681,76561198049701451,1,2014,730,1
33682,YourNotMyRealDad,2,2011,1250,1
33685,76561198014872561,0,2014,221100,1
33687,kiddhappymeal,2,2012,440,1
33689,krisz2412,2,2015,291010,1
33690,76561198035811518,2,2014,221100,1
33693,76561198150792789,2,17,416450,0
33698,76561198036201323,1,2014,246700,1
33699,76561197976933723,2,2013,48700,1
33700,76561198047986243,0,2014,264280,0
33701,76561198051969075,2,2014,17460,1
33703,kronix129,0,2015,417860,1
33704,76561197963436918,2,2014,282740,1
33705,098766catdogbnmnnn,2,2015,230410,1
33709,76561197995224155,2,12,242760,1
33710,pedrovski8,2,2015,252950,1
33711,xKrypt0,1,2013,105600,1
33713,Kryskk,2,2014,242760,1
33715,krystleee,1,2014,570,1
33716,kshaunish,2,2015,255710,1
33717,sniperkuanyuan,2,2015,440,1
33719,76561198104212010,0,2015,233470,0
33721,ThatOneBot,2,2014,730,1
33722,kummaz,2,2015,267940,0
33724,76561198068715208,2,2015,8930,1
33725,Nazi-Slayer,1,2014,4580,1
33732,ragemader,1,2014,252490,1
33733,76561198069681136,2,18,391540,1
33734,76561198045837166,2,2014,730,1
33736,fameplays,2,2014,107410,1
33737,kerbalsanta,2,2015,440,1
33738,Kurtle-kun,2,2015,359320,1
33740,76561198042925623,2,17,444090,1
33743,76561198068397506,2,2015,232090,1
33744,goodladftw,1,2015,730,1
33748,ghosthackz,1,2014,202970,1
33750,gearskutlu,2,2014,8870,1
33751,Kutoraz,1,2014,570,1
33752,kavindra12,2,2014,440,1
33753,wudderpudd,2,2014,440,1
33754,ky239,1,2015,391460,0
33761,KyelTheGreat,1,23,221100,0
33764,kyero55,2,2015,47410,1
33765,Kyle_The_Great,2,2015,265210,1
33768,76561198033167818,2,24,252490,1
33769,76561198074519984,1,20,413150,1
33770,itsjesusmate,2,2015,730,1
33773,76561198060891034,2,26,242860,1
33775,76561198081935065,1,2014,332800,1
33776,KzahrHD,2,2015,333930,1
33777,kzhong28,1,2014,200510,1
33778,76561198091770962,1,2015,730,1
33781,76561198096322505,0,2015,311210,1
33782,LeonardoGames1,2,2014,72850,1
33785,76561198082737449,1,2014,10,1
33786,76561198070821401,2,2013,550,1
33788,76561198073794421,1,2015,4920,1
33789,76561198084656191,1,2014,218620,1
33792,76561198140978116,2,30,570,1
33793,StarchyBoy,2,2013,206500,1
33794,LouisMcQueen,2,2014,730,1
33795,76561198087423111,2,2014,4000,1
33797,LeandroMcCartney,2,2014,221100,1
33798,Hawwwk,2,2014,55230,1
33810,76561198073647322,1,2015,17080,1
33814,76561198066452898,2,2014,9450,1
33816,76561198083829532,2,2013,105600,1
33817,LaSusanaPelotudo,1,2015,227300,1
33819,76561198019159115,0,2015,346110,1
33824,76561198013785384,1,2011,105600,1
33833,76561198138193812,2,2015,218620,1
33834,Lacuspop,2,6,224500,0
33835,76561198036511313,2,2014,233450,1
33837,76561198055563643,2,20,346110,1
33838,ladysaphera,0,2015,232090,0
33842,LagComingThrough,2,2014,570,1
33843,76561198046928474,2,9,50130,1
33845,omni574,2,2015,730,1
33850,lagstaboppa,2,2014,440,1
33851,lakartdeux,2,2014,200510,1
33852,76561198065624511,2,2015,29800,1
33853,lushious,2,2015,223470,1
33854,lalup,2,2015,230410,1
33856,LAMAINPAJAMAS,0,2014,221100,1
33858,76561198069911736,2,2015,4000,1
33859,76561198028679672,2,27,376570,1
33861,76561198078649427,0,18,296470,1
33869,76561198059734284,2,2014,304930,1
33870,BlazeXERs,2,2014,730,1
33871,larraslavin,2,2013,203160,1
33872,larrybob4224,0,2014,223710,1
33876,76561198044800577,1,2015,236850,1
33877,76561198016514671,2,14,270550,1
33878,76561198091823489,1,2015,354140,1
33879,luvahegao,1,2014,570,1
33880,icantfindagoodcustomurl,1,2014,4000,1
33881,76561197982079779,2,6,299740,1
33882,76561198075975078,2,2015,274940,1
33883,appletoph,2,4,226320,1
33888,laurences2k,1,2015,730,1
33889,laydback,1,2015,42700,1
33890,76561198047756479,2,2015,730,1
33891,redfox5367,2,10,391540,1
33893,Lazakin,2,2014,265630,1
33900,wizardlele,2,2015,239820,1
33901,76561197999638720,2,2015,311210,1
33902,76561198090836955,2,2013,440,1
33903,76561198068153515,1,2014,218620,1
33908,Lcast15,1,2015,4000,1
33909,LczNTC,1,2015,570,1
33910,76561198084634633,2,2014,550,1
33914,76561198044822914,2,7,440,1
33915,76561198065038974,2,2014,208090,1
33920,76561198043401883,1,2015,730,1
33924,lecomptedelric,0,2014,72850,1
33925,76561198066942200,2,2013,440,1
33929,76561198075686544,2,2015,219640,1
33930,L3N1SH,0,2015,730,1
33931,lepaonetonis,1,4,255710,1
33934,76561198066541306,0,2015,221100,0
33935,leafenn,1,10,730,0
33936,leaf_jonin,2,2014,570,1
33938,Leaf-Senpai,0,2014,237310,1
33940,turtletophat,0,2014,319510,1
33943,76561198052378807,0,2015,227940,0
33949,LeakproofSpoon,2,2014,247000,1
33950,thewindinthewullos,2,2015,34900,1
33951,76561198054748342,2,2015,261570,1
33953,Left-Shark,2,2015,440,1
33954,LeastValuablePlayer,2,2015,203140,1
33961,plebbyskrub,1,2013,4000,1
33962,76561198089349493,1,2013,205100,1
33964,76561197961124706,0,2015,262060,1
33965,76561198028582148,1,2015,22450,1
33969,LeEddie,2,2014,4000,1
33971,76561198061297794,0,2015,730,0
33972,BlurredPortrait,2,2015,273350,0
33981,548547248072804,2,2014,249130,1
33984,76561198092163978,0,2015,242720,0
33985,ceogorach,1,2015,257510,1
33989,Artorias-,2,2014,236430,1
33990,legendryofawsom,2,2013,49520,1
33991,76561198034284348,2,2015,350080,1
33993,tome1000,0,2015,730,1
33997,Flamemes,1,2014,730,1
33999,beztsnoipa,2,2014,244850,1
34000,76561198048923072,2,8,440,1
34001,legomanat,0,23,39000,0
34003,leighjam,2,2014,221100,1
34004,LeighrexAU,1,2015,730,1
34006,76561198083478039,1,2014,49520,1
34008,lekissecondmeme,2,25,310380,1
34011,nolongerliving,2,2014,265930,1
34012,lemage95,2,2015,39210,1
34016,4n631,0,2015,211420,1
34017,justinshek,2,2014,440,1
34018,pronaxtotoro,2,2014,730,1
34019,len66,2,2015,393380,1
34022,Lenaro,0,22,407900,1
34025,nylfheim,2,2015,570,1
34026,suctioncuphands,2,2015,417860,1
34027,avenger_leo,1,2014,4000,1
34030,76561198076908554,2,2014,255480,1
34031,76561198093563764,1,2015,302830,1
34033,atom4399,2,2014,620,1
34041,leonmfps,2,2014,440,1
34044,Leonzell,2,2013,39150,1
34045,76561198085793604,1,5,48700,1
34047,lepon,1,2014,247730,0
34048,domrob,2,2014,250260,1
34049,LesDexter,1,2013,1250,1
34050,LeSadTaco,1,2014,99900,0
34051,76561198018408561,0,2013,33420,0
34052,76561198056998695,1,2014,209870,0
34053,76561198064667147,0,2015,311210,0
34054,likascreb,2,2015,265630,1
34055,76561198052112449,1,2014,265930,1
34056,mattpatterson94,2,2015,292030,1
34059,krystal1,2,2014,730,1
34060,trueyena,0,2012,730,1
34061,SN1P3R061099,1,2013,218620,1
34066,lexby,1,2015,297210,1
34071,Lexor11037,1,2014,265930,1
34072,76561198050693364,1,2014,730,1
34073,Hamticipation,2,2014,270370,1
34082,76561198090530209,0,21,242760,0
34084,76561198030498775,0,2015,242760,1
34086,DeadCyngus,2,15,381210,1
34090,liammcb,2,2013,22180,1
34096,getamagoz,1,20,730,1
34098,76561197993819764,2,23,491130,1
34099,76561198015803033,2,2015,218620,1
34106,consciencea,1,2014,440,1
34107,Tynite,2,2015,219830,1
34108,76561198088228692,2,2014,252490,1
34113,needkarambit,2,2013,236390,1
34115,thefanofspyro,1,18,397340,1
34116,7656119806270,2,2014,105600,1
34117,76561198070192466,2,2015,346900,1
34118,lightsabotage,2,29,221380,1
34119,76561198062249515,1,2013,105600,1
34120,76561198040278439,1,2015,730,1
34121,kurwa814,0,11,730,0
34126,76561198060177356,1,2014,266840,1
34130,jennacolman,2,2015,8870,1
34131,76561198019503392,2,2014,252490,1
34132,RhileyChampion,0,2015,224540,0
34141,Gumby32,2,2015,286160,1
34151,NerfNadia,2,2013,228300,1
34153,demoman12345678,1,2015,271590,1
34161,Lilaven,1,16,394260,0
34162,lilim,1,2014,292120,0
34165,Peappy,1,2015,304050,1
34168,lg5554,1,6,252950,1
34169,Chubiful,2,2015,335820,1
34171,lil_bradsta,1,2013,4000,1
34172,limaalan,1,2014,70300,1
34174,76561198019975893,2,2,383870,1
34175,als7160,1,2014,219740,1
34180,dwdas1,1,2015,440,1
34181,147532984,2,2014,218620,1
34182,76561198086405567,2,7,63380,1
34183,Lincolndb,2,2014,304930,1
34191,lindaduong,2,2,383790,1
34196,samzero,2,2015,417860,1
34197,LinkSQN,1,6,433850,1
34198,76561198130101262,2,2014,218620,1
34205,KawaiiKrillin,1,2014,236450,1
34213,LiquidShovel,2,2015,227940,1
34216,76561198091906572,1,2015,218620,0
34222,76561198075773650,1,2014,51100,0
34223,76561198042853300,2,2013,250340,1
34226,76561198050441049,0,2015,218620,0
34227,Mlg421,0,2015,230290,1
34228,droccteclemon,2,2014,243870,1
34234,76561198067137136,2,2014,206420,1
34235,shwiggityshwam,1,2015,292030,1
34236,76561198062880848,1,24,264710,1
34238,76561198098399688,2,2014,239820,1
34241,76561198018766159,1,25,4000,0
34242,76561198017290377,2,2015,383120,1
34244,76561198060972753,1,2015,351800,1
34245,76561198085645865,2,11,359550,1
34247,76561198092403662,1,5,1250,1
34248,Braceful,2,2015,218620,1
34250,loadaimandsnipe,0,2014,243870,0
34251,LoadedPorpoise,2,14,275850,0
34252,Loadingdotdotdot,2,2014,115320,1
34253,76561198085715384,1,2013,10,1
34254,76561198071780641,2,2015,15750,1
34257,rookynightwing,0,16,333600,1
34267,76561198084567252,1,2014,24200,0
34268,Loimega,2,2015,218620,0
34270,76561198072889134,2,2014,4000,1
34271,loki_true,1,2015,304930,1
34272,44290,2,2013,440,1
34273,76561198063930019,2,2015,440,1
34274,lucke123,1,2014,215100,1
34283,76561198070672847,2,2014,313990,1
34285,AntoniosB,2,2015,730,1
34292,lolman262,1,2015,322170,1
34293,76561198030804350,2,2014,570,1
34294,Whoppaz,2,4,271240,1
34302,MCportal1YT,2,2015,208090,1
34304,lolplays,1,2014,33230,1
34305,76561198081716813,1,2013,4000,1
34306,76561198069398071,2,2015,211820,1
34307,76561198132960300,2,3,443580,1
34311,XxX_bradley_XxX,2,2014,239030,1
34315,76561198059013979,1,2015,730,1
34317,mrzazzaz123,1,2015,570,1
34319,76561198061556863,1,2015,313120,1
34320,kraigher,2,2015,218620,1
34321,76561198026715109,1,12,372000,0
34322,lonliecookie,1,2014,730,1
34327,76561198033116510,1,2013,238430,1
34328,76561198066855591,2,2014,204450,1
34329,LOOPY-M,2,2015,730,1
34330,DontCareForURL,0,2015,234140,0
34340,76561198064441059,2,2015,8930,1
34341,doctor_who93,0,2015,8850,1
34347,76561198097927244,1,23,273350,1
34348,lordgraville,0,2014,73170,1
34358,Killmonjara,2,2014,218230,1
34359,screenshotthisanduploadittoimgur,1,2014,207610,1
34360,TomBlack,2,2014,1250,1
34365,LordOfTheCringe,2,2013,113400,1
34371,Lord_Zarnox,1,2015,391540,1
34376,Baronlord,2,2013,49520,1
34380,lorderikir,1,2015,221640,1
34386,76561198097548249,1,2015,730,1
34387,FlyingBajr,2,6,218620,1
34389,LordOat,2,2014,252490,1
34390,lordtumnas,1,14,319630,1
34391,76561198026091900,1,26,432020,1
34394,LORDxHAWK,0,2014,221100,0
34395,76561198091688762,0,2014,304930,1
34396,76561198071329574,1,2015,218230,1
34398,76561198050509172,2,12,107410,1
34400,Loresdalla,1,2013,219740,1
34403,ScottieKillerBR,0,2014,236430,1
34406,FR3D99,2,25,323370,1
34407,76561198061057790,2,2014,221100,1
34408,76561198070361854,2,2015,322330,1
