,genres,release_date,item_id
103848,"['Action', 'Adventure', 'Indie']",2017,709700
103849,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017,687251
103850,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017,638010
103851,"['Action', 'Indie']",2017,706690
103852,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017,703750
103853,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017,704490
103854,"['Casual', 'Indie', 'RPG']",2017,704500
103855,"['Indie', 'RPG', 'Simulation']",2017,654390
103856,"['Massively Multiplayer', 'RPG']",2017,463680
103857,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017,704460
103858,"['Action', 'Massively Multiplayer', 'RPG']",2017,679010
103859,"['Action', 'Massively Multiplayer', 'RPG']",2017,679020
103860,"['Action', 'Adventure', 'Indie']",2017,661740
103861,"['Action', 'Indie']",2017,651610
103862,"['Action', 'Indie', 'Racing', 'Early Access']",2017,701080
103863,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2017,710270
103864,"['Action', 'Casual', 'Indie', 'Early Access']",2017,680190
103865,"['Indie', 'Strategy']",2017,599510
103866,"['Action', 'Indie']",2017,628800
103867,"['Action', 'Adventure', 'Indie']",2017,522750
103868,"['Action', 'Indie']",2017,532900
103869,"['Action', 'Casual', 'Free to Play', 'Strategy', 'Early Access']",2017,446150
103870,"['Simulation', 'Strategy']",2017,559910
103871,['Strategy'],2017,691120
103872,"['Casual', 'Simulation', 'Sports', 'Strategy']",2017,683600
103873,"['Casual', 'Simulation']",2017,637739
103874,"['Casual', 'Simulation']",2017,637740
103875,"['Casual', 'Simulation']",2017,637741
103876,"['Indie', 'Strategy']",2017,677090
103877,"['Indie', 'Simulation', 'Strategy']",0,555510
103878,"['Action', 'Indie']",2017,714240
103879,"['Casual', 'Simulation']",2017,637742
103880,"['Action', 'Adventure', 'RPG']",2017,684830
103881,"['Adventure', 'Indie', 'RPG', 'Strategy']",2017,706970
103882,"['Adventure', 'Casual', 'Indie', 'Simulation']",2017,699450
103883,"['Action', 'Adventure', 'Simulation']",2017,709020
103884,"['Action', 'Adventure']",2017,633880
103885,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017,707370
103886,"['Action', 'Indie', 'Early Access']",2017,301840
103887,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017,706330
103888,"['Indie', 'Early Access']",2017,601120
103889,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']",2017,707610
103890,Sin dato,0,686950
103891,"['Adventure', 'Casual', 'Indie', 'Strategy']",2017,707850
103892,"['Adventure', 'Casual', 'Indie']",2017,672290
103893,"['Indie', 'Early Access']",2017,696650
103894,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017,550470
103895,"['Action', 'Adventure', 'Simulation']",2017,681750
103896,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017,713100
103897,"['Action', 'Adventure', 'Casual', 'Indie']",2017,711450
103898,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2017,660450
103899,Sin dato,0,709370
103900,['RPG'],2017,698430
103901,"['Indie', 'Simulation']",2017,684270
103902,"['RPG', 'Strategy']",2017,718570
103903,"['Indie', 'Simulation']",2017,715420
103904,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017,677130
103905,"['Action', 'Casual', 'Indie']",2017,654610
103906,['RPG'],2017,709960
103907,Sin dato,2010,665830
103908,"['Action', 'Adventure', 'Indie', 'RPG']",2017,707360
103909,"['Adventure', 'Casual', 'Indie']",2017,576612
103910,"['Casual', 'Indie']",2017,678670
103911,"['Action', 'Indie']",2017,678770
103912,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2017,700440
103913,"['Action', 'Casual', 'Indie', 'Strategy']",2017,690260
103914,"['Action', 'Casual', 'Indie']",2017,698950
103915,Sin dato,0,689830
103916,"['Action', 'Adventure', 'Indie', 'Early Access']",2017,691390
103917,"['Adventure', 'Indie']",2017,708430
103918,"['Action', 'Adventure', 'Casual', 'Indie']",2017,699950
103919,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017,670490
103920,"['Action', 'Indie']",2017,631920
103921,"['Adventure', 'RPG']",2017,672970
103922,Sin dato,0,646400
103923,"['Free to Play', 'Simulation']",2017,689090
103924,"['Adventure', 'Indie', 'Simulation']",2017,713240
103925,"['Indie', 'Racing', 'Strategy']",2017,539560
103926,"['Simulation', 'Sports']",2017,577800
103927,"['Adventure', 'Indie', 'RPG']",2017,700430
103928,"['Adventure', 'RPG', 'Strategy']",2017,435150
103929,"['Adventure', 'RPG', 'Strategy']",2017,715950
103930,['Simulation'],2017,630910
103931,"['Adventure', 'Indie']",2017,555150
103932,"['Adventure', 'Indie', 'RPG']",2017,711240
103933,"['Indie', 'Simulation', 'Strategy']",2017,649310
103934,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",2017,643810
103935,"['Action', 'Indie', 'Strategy']",2017,704990
103936,"['Racing', 'Sports']",2017,623090
103937,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",2017,552110
103938,Sin dato,0,503580
103939,['Simulation'],2017,577350
103940,Sin dato,0,504650
103941,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2017,638630
103942,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2017,704900
103943,"['Action', 'Indie', 'Early Access']",2017,643830
103944,"['Action', 'Indie']",2017,714600
103945,"['Action', 'Indie']",2017,714710
103946,"['Casual', 'Indie', 'Strategy']",2017,696400
103947,"['Indie', 'RPG', 'Strategy']",2017,713130
103948,"['Indie', 'RPG', 'Strategy']",2017,711270
103949,"['Indie', 'RPG', 'Strategy']",2017,711280
103950,"['Indie', 'RPG', 'Strategy']",2017,713900
103951,"['Indie', 'RPG', 'Strategy']",2017,710060
103952,"['Indie', 'RPG', 'Strategy']",2017,709680
103953,Sin dato,0,700940
103954,"['Action', 'Free to Play']",2017,691540
103955,"['Action', 'Indie', 'Early Access']",2017,390560
103956,"['Action', 'Indie']",2017,640040
103957,"['Action', 'Adventure', 'Early Access']",2017,498630
103958,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",2017,625500
103959,"['Adventure', 'Indie']",2017,701860
103960,Sin dato,0,693790
103961,"['Indie', 'RPG', 'Strategy']",2017,715480
103962,"['Adventure', 'Indie']",2017,521420
103963,Sin dato,0,641050
103964,"['Indie', 'RPG']",2017,656120
103965,"['Adventure', 'Casual', 'Indie']",2017,685470
103966,Sin dato,2017,650780
103967,"['Casual', 'Indie']",2017,704700
103968,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2017,704930
103969,"['Action', 'Casual', 'Indie']",2017,698320
103970,"['Adventure', 'Indie', 'RPG']",2017,623940
103971,"['Action', 'Casual', 'Indie']",2017,678530
103972,"['Adventure', 'Indie', 'RPG']",2017,680910
103973,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",2017,688590
103974,['Casual'],2017,700750
103975,"['Animation &amp; Modeling', 'Utilities', 'Video Production', 'Early Access']",2017,680440
103976,"['Action', 'Indie', 'Simulation', 'Strategy']",2017,386620
103977,Sin dato,0,586020
103978,"['Adventure', 'Indie']",0,630650
103979,"['Action', 'Indie', 'Simulation', 'Strategy']",2017,404530
103980,Sin dato,0,673060
103981,"['Adventure', 'Casual', 'Indie', 'Simulation']",2017,701930
103982,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017,705430
103983,"['Action', 'RPG']",0,579180
103984,"['Action', 'Casual', 'Indie', 'Strategy']",2017,286000
103985,"['Design &amp; Illustration', 'Utilities']",2017,617360
103986,"['Action', 'Indie']",2017,516960
103987,"['Adventure', 'Indie', 'RPG']",2017,663530
103988,Sin dato,0,680350
103989,['Racing'],2017,706290
103990,['Racing'],2017,670900
103991,['Action'],2017,691300
103992,"['Free to Play', 'Strategy']",2017,695370
103993,"['Action', 'Adventure', 'Casual', 'Indie']",2017,700790
103994,"['Free to Play', 'Strategy']",2017,707890
103995,"['Adventure', 'Indie']",2017,529920
103996,"['Action', 'Free to Play', 'Indie']",2017,656070
103997,"['Strategy', 'Early Access']",2017,699370
103998,"['Action', 'Indie']",0,713220
103999,"['Casual', 'Indie', 'Strategy']",2017,695830
104000,"['Action', 'Casual', 'Indie']",2017,673760
104001,['RPG'],2017,605330
104002,['RPG'],2017,605333
104003,['RPG'],2017,605332
104004,['RPG'],2017,605334
104005,['RPG'],2017,605331
104006,['RPG'],2017,605335
104007,"['Design &amp; Illustration', 'Utilities']",2017,714660
104008,"['Action', 'Indie', 'RPG']",0,630720
104009,"['Indie', 'RPG']",2017,699930
104010,"['Action', 'Adventure', 'RPG', 'Early Access']",2017,666040
104011,"['Massively Multiplayer', 'RPG']",2017,650261
104012,"['Massively Multiplayer', 'RPG']",2017,650280
104013,"['Action', 'Adventure', 'Indie']",2017,704750
104014,"['Action', 'Casual', 'Indie']",2010,703260
104015,"['Action', 'Adventure', 'Indie', 'Early Access']",2017,684340
104016,Sin dato,0,672320
104017,Sin dato,2017,696740
104018,"['Action', 'Free to Play', 'Indie']",2017,713110
104019,"['Action', 'Casual']",2017,587790
104020,"['Action', 'Adventure', 'RPG', 'Strategy']",2017,501950
104021,"['Action', 'Adventure', 'Indie']",2017,686450
104022,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017,689520
104023,Sin dato,0,696500
104024,"['Action', 'Casual', 'Indie']",2017,680450
104025,"['Action', 'Indie']",2017,655660
104026,"['Adventure', 'Casual', 'Indie']",2017,385410
104027,"['Action', 'Adventure', 'Indie']",0,659720
104028,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017,707720
104029,"['Adventure', 'Indie']",2017,356831
104030,"['Action', 'Indie']",2017,689000
104031,"['Action', 'Indie']",2017,710630
104032,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2017,703090
104033,['Sports'],0,708360
104034,Sin dato,0,615070
104035,"['Action', 'Casual', 'Indie']",2017,672880
104036,"['Action', 'Adventure', 'Indie']",2017,702200
104037,"['Free to Play', 'Racing', 'Simulation', 'Early Access']",2017,691730
104038,['Adventure'],2017,675360
104039,"['Action', 'Indie']",2017,627460
104040,"['Action', 'Indie']",2017,671880
104041,"['Free to Play', 'Massively Multiplayer', 'Strategy']",2017,661960
104042,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",2017,591980
104043,['Strategy'],2004,623920
104044,"['Action', 'Indie']",2017,692220
104045,"['Adventure', 'Casual']",2017,696020
104046,"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017,678450
104047,"['Casual', 'Indie']",2017,694980
104048,"['Casual', 'Indie']",2017,706000
104049,Sin dato,0,667440
104050,"['Action', 'Adventure', 'Indie', 'Strategy']",2017,692830
104051,['Indie'],2017,675830
104052,"['Casual', 'Free to Play', 'Strategy']",2017,685310
104053,"['Action', 'Adventure', 'Indie']",2017,638690
104054,"['Action', 'Adventure', 'Indie']",2017,692290
104055,"['Action', 'Casual', 'Indie']",0,707950
104056,['Simulation'],2017,623611
104057,['Indie'],2016,709560
104058,['Indie'],2017,708190
104059,"['Casual', 'Indie', 'Sports']",2017,696490
104060,Sin dato,0,449640
104061,"['Casual', 'Indie']",2017,713770
104062,"['Casual', 'Early Access']",2017,694520
104063,"['Action', 'Adventure', 'Casual', 'Indie']",2017,532021
104064,"['Action', 'Adventure', 'Casual', 'Indie']",2017,675960
104065,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017,652990
104066,Sin dato,0,648070
104067,"['Action', 'Adventure', 'Indie', 'RPG']",2017,674210
104068,"['Casual', 'Indie']",2017,709580
104069,['Indie'],2017,676620
104070,"['Action', 'Casual', 'Indie']",2017,596390
104071,"['Action', 'Indie']",2017,701470
104072,"['Adventure', 'Casual', 'Indie', 'Strategy']",2017,701970
104073,"['Adventure', 'Casual', 'Indie', 'Strategy']",2017,704370
104074,"['Action', 'Indie', 'Early Access']",2017,699820
104075,Sin dato,0,699990
104076,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2017,704540
104077,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017,672630
104078,"['Casual', 'RPG', 'Strategy']",2017,675040
104079,"['Action', 'Adventure', 'Indie']",2017,676850
104080,['Simulation'],2017,602622
104081,"['Casual', 'Indie', 'Strategy']",2017,694380
104082,"['Education', 'Early Access']",2017,692500
104083,"['Action', 'Indie', 'Early Access']",2017,689120
104084,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",2017,617740
104085,Sin dato,0,566980
104086,"['Adventure', 'Casual', 'Indie', 'RPG']",2017,702910
104087,"['Action', 'Adventure', 'Indie', 'RPG']",2012,679090
104088,"['Action', 'Casual', 'Indie', 'Sports']",2017,606720
104089,['Adventure'],2017,687260
104090,Sin dato,0,699790
104091,"['Action', 'Casual', 'Indie']",2017,678010
104092,"['Action', 'Free to Play']",2017,703350
104093,"['Action', 'Adventure', 'Casual', 'Indie']",2017,709090
104094,"['Free to Play', 'Indie', 'Simulation']",2017,709210
104095,"['Action', 'Simulation', 'Strategy']",2017,571710
104096,"['Free to Play', 'Indie', 'Strategy']",2017,695820
104097,"['Free to Play', 'Indie', 'Strategy', 'Early Access']",2017,592890
104098,"['Action', 'Casual', 'Indie', 'Strategy']",2017,698760
104099,"['Adventure', 'Casual']",2017,695960
104100,['Simulation'],2017,630911
104101,Sin dato,2011,699340
104102,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",2017,627690
104103,"['Indie', 'RPG', 'Strategy']",2017,711220
104104,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2017,536240
104105,"['Action', 'Indie', 'Strategy', 'Early Access']",2017,688500
104106,Sin dato,0,611080
104107,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2017,536241
104108,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2017,466660
104109,"['Indie', 'RPG', 'Strategy']",2017,706590
104110,"['Action', 'Adventure', 'Indie']",2017,668970
104111,"['Indie', 'RPG', 'Strategy']",2017,709600
104112,"['Casual', 'Indie']",2017,682230
104113,['RPG'],2010,570780
104114,['RPG'],2013,570770
104115,"['Action', 'Strategy']",2017,459050
104116,Sin dato,0,560340
104117,"['Casual', 'Indie']",2017,699520
104118,"['Action', 'Casual', 'Indie']",2017,673040
104119,"['Indie', 'RPG', 'Strategy']",2017,695000
104120,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017,677030
104121,"['Accounting', 'Animation &amp; Modeling', 'Audio Production', 'Design &amp; Illustration', 'Education', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']",2017,620040
104122,"['Adventure', 'Indie']",2017,543100
104123,['Casual'],2017,562810
104124,['Indie'],2017,613450
104125,['Indie'],2017,629680
104126,"['Adventure', 'Indie']",2017,698710
104127,"['Adventure', 'Casual', 'Indie', 'Racing']",2017,698330
104128,"['Indie', 'RPG', 'Strategy']",2017,706600
104129,"['Indie', 'RPG', 'Strategy']",2017,706800
104130,"['Indie', 'RPG', 'Strategy']",2017,706780
104131,"['Indie', 'RPG', 'Strategy']",2017,705880
104132,"['Indie', 'RPG', 'Strategy']",2017,709650
104133,"['Indie', 'RPG', 'Strategy']",2017,709980
104134,"['Indie', 'RPG', 'Strategy']",2017,710010
104135,"['Indie', 'RPG', 'Strategy']",2017,711040
104136,"['Casual', 'Simulation']",2017,637734
104137,"['Casual', 'Simulation']",2017,637733
104138,"['Casual', 'Indie', 'Strategy']",2017,702411
104139,Sin dato,2017,693470
104140,"['Action', 'Indie']",2017,682270
104141,"['Action', 'Casual', 'Indie']",2017,703200
104142,"['Action', 'Adventure', 'Indie', 'RPG']",2017,694960
104143,"['Action', 'Casual', 'Indie']",2017,671550
104144,"['Indie', 'RPG', 'Strategy']",2017,709690
104145,"['Adventure', 'Casual', 'Indie']",0,463951
104146,"['Free to Play', 'Indie']",2017,672730
104147,"['Indie', 'RPG', 'Strategy']",2017,710040
104148,"['Adventure', 'Casual', 'Indie', 'Simulation']",2017,699550
104149,"['Action', 'Indie', 'Simulation']",2017,688630
104150,Sin dato,0,646310
104151,"['Action', 'Indie']",2017,673770
104152,Sin dato,0,637960
104153,"['Action', 'Adventure', 'Indie', 'RPG']",2017,610960
104154,"['Action', 'Indie']",2017,667760
104155,['Action'],2017,575300
104156,"['Audio Production', 'Video Production']",2017,689790
104157,"['Action', 'Adventure', 'Indie']",2017,678880
104158,"['Indie', 'Strategy']",2017,682000
104159,"['Action', 'Indie', 'RPG', 'Strategy']",2017,682010
104160,['Strategy'],2017,693450
104161,"['Casual', 'Indie', 'Strategy']",2017,702410
104162,"['Casual', 'Indie', 'Strategy']",2017,702415
104163,"['Simulation', 'Sports']",2017,321470
104164,"['Casual', 'Indie', 'Strategy']",2017,702412
104165,"['Action', 'Adventure', 'Indie']",2017,692590
104166,Sin dato,0,647950
104167,Sin dato,0,691720
104168,['Action'],2017,705990
104169,"['Indie', 'RPG', 'Simulation', 'Strategy']",2017,706910
104170,"['Casual', 'Simulation']",2017,708270
104171,Sin dato,0,687320
104172,"['Action', 'Adventure', 'Indie']",2017,693710
104173,['Utilities'],2017,700010
104174,"['Action', 'Adventure', 'Indie']",2018,691810
104175,"['Action', 'Strategy']",2017,650750
104176,"['Casual', 'Free to Play', 'Sports', 'Strategy']",2017,686350
104177,"['Casual', 'Free to Play', 'Sports', 'Strategy']",2017,686351
104178,"['Action', 'Indie']",2017,662610
104179,"['Adventure', 'Indie']",2017,707730
104180,"['Casual', 'Indie', 'Simulation', 'Sports']",2008,701460
104181,['RPG'],2017,672100
104182,['Simulation'],2017,562391
104183,"['Simulation', 'Sports']",2017,321471
104184,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",2001,251950
104185,"['Adventure', 'Indie']",2017,689900
104186,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017,698351
104187,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",2001,667290
104188,"['Adventure', 'Casual']",2017,695950
104189,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017,698350
104190,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017,698352
104191,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",2001,667291
104192,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017,698353
104193,['Strategy'],2017,644390
104194,['Strategy'],2017,645671
104195,"['Adventure', 'Indie', 'Strategy']",2017,241300
104196,['Strategy'],2017,645670
104197,"['Action', 'Adventure', 'Casual', 'Indie']",2017,705470
104198,"['Casual', 'Free to Play', 'Indie']",2017,689400
104199,"['Adventure', 'Indie']",0,420170
104200,"['Action', 'Indie']",0,638470
104201,"['Action', 'Adventure', 'Indie']",2017,696730
